assessment_detail_id,assessment_id,cso_id,cso_code,cso_name,assessment_round,assessment_date,cohort_id,region,sector_primary,core_capacity_area_id,core_capacity_area_name,capacity_practice_area_id,capacity_practice_area_name,capacity_practice_area_definition,indicator_standard_id,indicator_standard_reference,global_standard_commitment,current_practice_score_1_to_5,score_label_auto,score_interpretation_auto,gap_severity_auto,current_practice_summary,strengths_summary,areas_for_growth,capacity_gap,desired_practice,primary_evidence_source,secondary_evidence_sources,evidence_summary,evidence_confidence,target_learner_group_id,target_learner_group_name,ksme_diagnosis,separable_knowledge_or_skill_component,non_course_barrier_summary,course_fit_decision,recommended_intervention_route,safeguarding_data_sensitivity,no_harm_note,safe_for_dashboard,safe_summary_for_dashboard,evaluation_anchor,monitoring_signal,possible_practical_proof,verified_achievement_example,priority_flag,priority_rank,recommended_capacity_action,recommended_course_or_support_title,remarks,data_quality_check
AD_CSO_001_CPA_DIG_001,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_001,Spreadsheet basics,3,Developing,Moderate,"Staff use spreadsheets for some trackers, but formats are inconsistent and formulas are limited.",Basic spreadsheet familiarity exists among MEAL and finance staff.,"Standard trackers, data validation, and simple formulas need improvement.",Spreadsheet use is practical but inconsistent across projects.,Staff can update a simple standardized tracker with clean fields and basic formulas.,Digital tracker review,Medium,TLG_PROJECT_OFFICER,Skill,Not required,Course-addressable,Hands-on spreadsheet tracker course,Low,Use fictional or anonymized data only.,TRUE,Spreadsheet practice is developing but needs standardization.,Baseline spreadsheet basics score.,Completed tracker; fewer reporting inconsistencies.,Completed spreadsheet tracker sample,Yes,4,Introduce standardized spreadsheet trackers for activities and follow-up.,Practical Spreadsheet Trackers for CSO Teams,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_DIG_002,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_002,Digital forms,2,Weak,High,"Digital forms are used occasionally, but questions are not always clear, necessary, or safe from a data protection perspective.",Staff are interested in digital data collection and open to improvement.,"Digital form design, required fields, and data minimization need strengthening.",Digital forms may collect unnecessary or poorly structured information.,"Staff can review and improve a digital form for clarity, usefulness, and safety.",Digital practice review,Medium,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Digital form design course plus review checklist,Moderate,Do not include sensitive personal data in practice forms.,TRUE,Digital form design is a high-priority digital practice gap.,Baseline digital form quality score.,Form review checklist; improved form design.,Digital form review checklist,Yes,3,Train MEAL and program staff on safe digital form design.,Designing Safe and Useful Digital Forms for CSOs,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_DIG_003,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_003,File organization,2,Weak,High,"Project, finance, and monitoring files are stored digitally but folder structures and naming conventions are inconsistent.",Staff use shared digital storage for some documents.,"File naming, folder structure, version control, and retrieval rules need improvement.",Files are difficult to find and verify because digital organization is inconsistent.,Staff can apply a basic file naming and folder structure plan for project records.,Digital file review,Medium,TLG_FINANCE_ADMIN,Skill,Not required,Course-addressable,File organization course plus naming convention exercise,Low,Do not upload actual confidential files; submit structure examples only.,TRUE,Digital file organization is a high-priority operational gap.,Baseline file organization score.,Folder structure plan; improved file retrieval.,File organization plan,Yes,3,Establish shared file naming and folder rules.,Organizing Digital Files for CSO Accountability,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_DIG_004,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_004,Data cleaning,2,Weak,High,"Monitoring datasets are used for reporting, but duplicate, missing, or inconsistent entries are not systematically cleaned before analysis.",Staff compile data from field and activity records.,Data cleaning steps and documentation need hands-on practice.,Data are not consistently cleaned before reporting or dashboard use.,Staff can identify and correct common data quality issues using a simple cleaning checklist.,Monitoring dataset review,High,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Data cleaning practice course,Low,Use anonymized or simulated datasets.,TRUE,Data cleaning is a high-priority digital and MEAL gap.,Baseline data cleaning score.,Data cleaning worksheet; improved dataset quality.,Data cleaning worksheet,Yes,3,Train MEAL staff on basic data cleaning before reporting.,Data Cleaning Basics for CSO Monitoring,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_DIG_005,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_005,Dashboard interpretation,2,Weak,High,Staff can view charts but struggle to identify what trends mean for management decisions and follow-up actions.,Staff are interested in dashboards and data visualization.,"Dashboard interpretation, trend explanation, and action planning need strengthening.",Dashboards are not yet consistently used for decisions.,Staff can interpret a dashboard trend and identify practical follow-up actions.,Dashboard readiness discussion,Medium,TLG_PROGRAM_MANAGER,Skill,Not required,Course-addressable,Dashboard interpretation course plus action-note exercise,Low,Avoid ranking CSOs or exposing sensitive performance gaps.,TRUE,Dashboard interpretation is a high-priority digital use gap.,Baseline dashboard interpretation score.,Dashboard action note; management follow-up.,Dashboard interpretation note,Yes,3,Train program and MEAL staff to interpret dashboard patterns for decisions.,Reading Dashboards for CSO Decision-Making,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_DIG_006,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_006,Online collaboration,3,Developing,Moderate,"Staff coordinate through messaging and shared files, but decisions and documents are not consistently organized in a shared workflow.",Staff communicate regularly and use basic digital channels.,"Collaboration workflows need clearer decision, file, and follow-up structure.",Online collaboration happens but does not always produce retrievable records.,"Staff can set up a simple collaboration workflow linking messages, decisions, files, and tasks.",Digital workflow discussion,Medium,TLG_PROJECT_OFFICER,Skill,Yes,Partly course-addressable,Collaboration workflow course plus team practice routine,Low,Do not share confidential group chats or sensitive internal messages.,TRUE,Online collaboration is developing but needs structure.,Baseline online collaboration score.,Collaboration workflow checklist; improved task tracking.,Collaboration workflow checklist,Yes,4,"Standardize how digital channels are used for decisions, files, and tasks.",Organizing Online Collaboration for CSO Teams,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_DIG_007,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_007,Digital reporting,3,Developing,Moderate,"Digital reports are prepared, but compilation steps are manual and sometimes delayed by inconsistent data formats.",Staff are familiar with donor reporting templates and electronic submissions.,Digital reporting workflow and pre-submission checks need improvement.,Digital reporting is functional but inefficient and vulnerable to data-format problems.,Staff can complete a simple digital reporting workflow using clean source data and checklist review.,Reporting workflow review,Medium,TLG_PROJECT_OFFICER,Skill,Not required,Course-addressable,Digital reporting workflow course,Low,Use redacted or fictional report data.,TRUE,Digital reporting is developing but needs workflow improvement.,Baseline digital reporting score.,Reporting checklist; fewer late or inconsistent submissions.,Digital report submission checklist,Yes,4,Create a step-by-step digital reporting workflow and pre-submit checklist.,Digital Reporting Workflows for CSO Projects,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_DIG_009,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_009,Safe AI use,1,Very weak,Critical,Staff have limited formal understanding of safe AI use and may not know what information should never be pasted into AI tools.,Staff are curious about using digital tools to improve work.,"AI data safety, prompt boundaries, and human review rules need foundational orientation.",Staff lack practical guidance on safe and unsafe AI use in CSO work.,Staff can identify safe and unsafe AI-use examples and apply a no-sensitive-data rule.,Digital practice interview,Low,TLG_MIXED_TEAM,Knowledge,Not required,Course-addressable,Safe AI awareness course plus practical do/don’t scenarios,High,"Never paste raw community data, complaint details, internal vulnerabilities, or confidential donor information into AI tools.",FALSE,Safe AI use is a critical internal capacity gap and should be dashboarded only as aggregate training need.,Baseline safe AI awareness score.,Safe AI checklist; final test score; AI use log improvement.,Safe AI use checklist,Yes,2,Provide foundational safe AI use training for all relevant staff.,Safe and Responsible AI Use for CSO Staff,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_DIG_010,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_010,Low-bandwidth digital practice,3,Developing,Moderate,"Most work is urban-based, but field data and community engagement still require practical low-bandwidth alternatives.",Staff can adapt informally when connectivity is limited.,"Offline options, lightweight templates, and backup routines need clearer guidance.",Digital workflows are not always designed for low-bandwidth or shared-device conditions.,Field staff can adapt digital reporting and data collection for low-bandwidth contexts.,Field workflow discussion,Medium,TLG_FIELD_FACILITATOR,Skill,Yes,Partly course-addressable,Low-bandwidth workflow course plus operational support,Low,Do not blame learners for infrastructure constraints.,TRUE,Low-bandwidth practice is a moderate digital resilience need.,Baseline low-bandwidth practice score.,Low-bandwidth workflow checklist; reduced reporting delays.,Low-bandwidth workflow adaptation checklist,Yes,4,Build low-bandwidth alternatives into field data and reporting workflows.,Low-Bandwidth Digital Workflows for CSO Field Teams,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_001,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_001,Partnership role clarification,3,Developing,Moderate,"Partnership roles are discussed in meetings, but role matrices or shared responsibility records are not consistently maintained.",The organization has active relationships with community and civic actors.,Partnership role documentation needs standardization.,Partner responsibilities may remain assumed rather than explicitly agreed.,"Staff can prepare a partnership role matrix showing responsibilities, contributions, and accountability links.",Partnership discussion and document review,Medium,TLG_NETWORK_COORDINATOR,Skill,Not required,Course-addressable,Partnership role matrix course,Low,Avoid exposing real partnership disagreements.,TRUE,Partnership role clarity is developing but needs documentation.,Baseline partnership role clarity score.,Completed role matrix; improved partner follow-up.,Partnership role matrix,Yes,4,Introduce a partnership role matrix for collaborative work.,Clarifying Roles in CSO Partnerships,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_002,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_002,Coalition governance,2,Weak,High,"Coalition and platform participation occurs, but decision rules and member accountability expectations are not always clear.",The organization participates in civic and accountability networks.,Coalition governance rules and shared decision processes need clearer understanding.,Network participation is not always supported by clear governance expectations.,Staff can identify basic coalition governance arrangements and decision rules.,Network participation discussion,Medium,TLG_NETWORK_COORDINATOR,Knowledge,Not required,Course-addressable,Coalition governance orientation plus scenario practice,Low,Avoid naming specific partner conflicts or member weaknesses.,TRUE,Coalition governance understanding is a high-priority partnership gap.,Baseline coalition governance score.,Governance checklist; improved network participation.,Coalition governance checklist,Yes,3,Provide practical orientation on coalition governance and member accountability.,Coalition Governance for CSO Networks,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_003,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_003,Coordination,3,Developing,Moderate,"Coordination meetings happen with partners, but action points and follow-up ownership are not always tracked.",Staff have experience convening or joining stakeholder coordination activities.,Coordination action tracking and follow-up review need strengthening.,Coordination produces discussion but not always traceable actions.,Staff can convert coordination meeting outputs into a simple action tracker.,Coordination meeting note review,Medium,TLG_NETWORK_COORDINATOR,Skill,Not required,Course-addressable,Coordination action tracker course,Low,Redact partner names if issues are contested or sensitive.,TRUE,Coordination is developing but needs stronger action tracking.,Baseline coordination tracking score.,Coordination action tracker; follow-up completion rate.,Coordination action tracker,Yes,4,Use a coordination action tracker after partner and stakeholder meetings.,Making CSO Coordination Meetings Action-Oriented,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_004,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_004,Referral partnerships,2,Weak,High,"Referral relationships exist informally, but roles, information flow, and safe referral boundaries are not clearly documented.",Staff know some relevant service and support actors.,Referral partnership mapping and safe information-sharing rules need strengthening.,Referral partnerships are not sufficiently documented for safe and consistent practice.,"Staff can prepare a referral partnership map showing roles, safe information flow, and escalation limits.",Referral and stakeholder discussion,Medium,TLG_SAFEGUARDING,Skill,Yes,Partly course-addressable,Safe referral partnership course plus specialist validation,High,"Do not include real cases, survivor data, or unapproved referral contacts.",FALSE,Referral partnership mapping is sensitive and should remain internal except safe summaries.,Baseline referral partnership clarity score.,Referral partnership map; specialist review signal.,Referral partnership map,Yes,3,Map safe referral partners and clarify role boundaries.,Mapping Safe Referral Partnerships for CSOs,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_005,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_005,Peer learning,3,Developing,Moderate,"Staff learn from peer organizations informally, but lessons are not consistently documented or adapted into action.",The organization participates in networks and values learning from others.,Peer-learning notes and adaptation tracking need improvement.,Peer learning is not systematically captured or converted into action.,"Staff can prepare a peer-learning note with lesson, source, adaptation decision, and next action.",Network participation discussion,Medium,TLG_TRAINER_MENTOR,Skill,Not required,Course-addressable,Peer-learning action note course,Low,Avoid naming peer organizations as weak or non-compliant.,TRUE,Peer learning is developing but needs documentation and action linkage.,Baseline peer-learning score.,Peer-learning note; adaptation follow-up.,Peer-learning action note,Yes,4,Introduce simple peer-learning action notes after exchanges.,Capturing and Applying Peer Learning among CSOs,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_006,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_006,Collective advocacy,2,Weak,High,"Collective advocacy messages are discussed with partners, but shared message discipline and risk review are not consistently documented.",The organization has relevant civic engagement relationships.,"Collective message preparation, partner alignment, and civic-space risk screening need strengthening.","Coalition advocacy is not always supported by safe, shared, evidence-based preparation.","Staff can prepare a collective advocacy checklist covering shared message, evidence, role, and risk.",Advocacy partnership discussion,Medium,TLG_NETWORK_COORDINATOR,Skill,Yes,Partly course-addressable,Collective advocacy course plus civic-space risk review support,High,Use fictional advocacy scenarios and do not expose real coalition plans.,FALSE,Collective advocacy is sensitive and should be dashboarded only as safe aggregate need.,Baseline collective advocacy preparation score.,Collective advocacy checklist; specialist review signal.,Collective advocacy preparation checklist,Yes,3,Strengthen collective advocacy preparation with evidence and risk review.,Preparing Safe Collective Advocacy with CSO Partners,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_007,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_007,Shared workplans,3,Developing,Moderate,"Shared activities are planned with partners, but workplans do not always show clear partner owners, deadlines, and review points.",Staff are familiar with joint activities and coordination meetings.,Joint planning templates and responsibility tracking need strengthening.,Shared workplans lack enough clarity on responsibilities and review rhythm.,"Staff can prepare a shared workplan with roles, deadlines, communication points, and monitoring checks.",Partner workplan review,Medium,TLG_NETWORK_COORDINATOR,Skill,Not required,Course-addressable,Shared workplan course plus template exercise,Low,"Redact sensitive locations, partner vulnerabilities, or budgets if used as proof.",TRUE,Shared workplanning is developing but needs clearer structure.,Baseline shared workplan score.,Shared workplan sample; partner follow-up.,Shared workplan sample,Yes,4,Use shared workplans for partner activities with owners and review points.,Building Shared Workplans with CSO Partners,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_008,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_008,Partnership accountability,2,Weak,High,Partner commitments are discussed but not consistently reviewed against agreed actions and responsibilities.,The organization values respectful collaboration and community trust.,Mutual accountability review routines need strengthening.,Partnerships lack systematic follow-up on commitments and shared learning.,Staff can use a partnership accountability review checklist to identify follow-up actions.,Partnership document and meeting review,Medium,TLG_NETWORK_COORDINATOR,Skill,Not required,Course-addressable,Partnership accountability course plus review checklist,Low,Do not expose specific partner failures or grievances.,TRUE,Partnership accountability is a high-priority collective action gap.,Baseline partnership accountability score.,Partnership review note; follow-up action completion.,Partnership accountability review note,Yes,3,Introduce periodic partnership accountability reviews.,Reviewing Partner Commitments and Follow-Up,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_009,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_009,Joint reporting,2,Weak,High,Inputs from partners are not always synthesized into coherent joint progress summaries with evidence and clear contribution tracking.,Staff have experience compiling project information.,Joint reporting structure and synthesis skills need improvement.,Partner contributions are difficult to summarize consistently for joint reporting.,Staff can compile a short joint progress summary from partner inputs.,Partner reporting sample review,Medium,TLG_NETWORK_COORDINATOR,Skill,Not required,Course-addressable,Joint reporting synthesis course,Low,Avoid ranking partners or exposing sensitive partner weaknesses.,TRUE,Joint reporting is a high-priority partnership documentation gap.,Baseline joint reporting score.,Joint progress summary; improved partner reporting consistency.,Joint reporting synthesis sample,Yes,3,Strengthen partner input synthesis for joint reporting.,Writing Joint Reports for CSO Partnerships,Synthetic validated baseline record.,Complete
AD_CSO_001_CPA_NET_010,ASM_CSO_001_BASE,CSO_001,CSO-001,Addis Community Accountability Initiative,Baseline,2026-03-04,COH_BASE_2026,Addis Ababa,Governance,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_010,Power-aware partnership practice,3,Developing,Moderate,"Staff recognize that power differences affect partnerships, but practical safeguards for equitable participation are not consistently used.",The organization is aware of inclusion and local legitimacy concerns.,"Power-aware facilitation, participation checks, and shared decision safeguards need strengthening.",Partnership processes may not fully account for unequal voice and influence.,Staff can identify power risks and propose practical safeguards for equitable collaboration.,Partnership reflection discussion,Medium,TLG_NETWORK_COORDINATOR,Skill,Yes,Partly course-addressable,Power-aware partnership course plus facilitated reflection,Moderate,Do not expose specific partner grievances or power conflicts.,TRUE,Power-aware partnership practice is developing but needs structured tools.,Baseline power-aware partnership score.,Power-aware partnership checklist; improved partner participation notes.,Power-aware partnership checklist,Yes,4,Introduce power-aware partnership checks before and during collaboration.,Equitable and Power-Aware CSO Partnerships,Synthetic validated baseline record.,Complete
AD_CSO_002_CPA_GOV_001,ASM_CSO_002_BASE,CSO_002,CSO-002,Sheger Women and Girls Advancement Association,Baseline,2026-03-05,COH_BASE_2026,Addis Ababa,Women and girls,CCA_01_GOV,Internal Governance and Leadership,CPA_GOV_001,Board roles and responsibilities,3,Developing,Moderate,"Board members understand broad oversight responsibilities, but role boundaries are not always documented in relation to management decisions.",The board is engaged and supportive of the women-led mission.,Board role documentation and routine governance review need strengthening.,Board oversight exists but is not consistently translated into documented role practice.,"Board members can distinguish oversight, management, and joint responsibilities using a simple role matrix.",Board interview and governance file review,Medium,TLG_BOARD,Knowledge,Not required,Course-addressable,Board governance orientation plus role matrix practice,Low,Use fictional board examples and avoid internal personnel issues.,TRUE,Board role clarity is developing and needs documentation.,Baseline board-role score; follow-up governance practice review.,Completed role matrix; improved board meeting records.,Completed board-management role clarification matrix,Yes,3,Provide board role clarification using practical women-led CSO scenarios.,Board Roles and Governance Accountability for Women-Led CSOs,Synthetic validated baseline record.,Complete
AD_CSO_002_CPA_GOV_003,ASM_CSO_002_BASE,CSO_002,CSO-002,Sheger Women and Girls Advancement Association,Baseline,2026-03-05,COH_BASE_2026,Addis Ababa,Women and girls,CCA_01_GOV,Internal Governance and Leadership,CPA_GOV_003,Decision documentation,3,Developing,Moderate,"Important decisions are captured in meeting notes, but follow-up owner, deadline, and implementation status are not always clear.",Meeting records exist and leadership values documentation.,Decision logs need clearer follow-up fields and routine review.,Decisions are documented but not always action-tracked.,"Staff and board can prepare concise decision records with owner, deadline, and follow-up status.",Meeting minutes and staff validation discussion,High,TLG_BOARD,Skill,Not required,Course-addressable,Template-based governance documentation course,Low,Redact any real board or staff-sensitive content.,TRUE,Decision documentation is developing but needs follow-up tracking.,Baseline decision documentation score.,Completed decision log; improved action follow-up.,Redacted decision log or sample meeting decision record,Yes,3,Strengthen meeting decision records and follow-up tracking.,Governance Decision Documentation for CSO Boards,Synthetic validated baseline record.,Complete
AD_CSO_002_CPA_GOV_004,ASM_CSO_002_BASE,CSO_002,CSO-002,Sheger Women and Girls Advancement Association,Baseline,2026-03-05,COH_BASE_2026,Addis Ababa,Women and girls,CCA_01_GOV,Internal Governance and Leadership,CPA_GOV_004,Conflict of interest,2,Weak,High,"Conflict-of-interest expectations are understood generally, but there is no regular declaration template or meeting procedure.",Board and leadership show openness to improving governance integrity.,Practical declaration and documentation tools are needed.,Conflict-of-interest risks may not be consistently declared or recorded.,"Board members can identify, declare, and document conflict-of-interest situations using a safe procedure.",Governance policy review and board discussion,Medium,TLG_BOARD,Skill,Not required,Course-addressable,Scenario-based course plus conflict declaration template,Low,Use fictional scenarios only and avoid exposing real board relationships.,TRUE,Conflict-of-interest practice is a high-priority governance gap.,Baseline conflict-of-interest score.,Declaration template completed; board procedure adopted.,Completed conflict-of-interest declaration sample,Yes,2,Introduce a simple conflict-of-interest declaration and documentation process.,Conflict of Interest Practice for CSO Boards,Synthetic validated baseline record.,Complete
AD_CSO_002_CPA_GOV_005,ASM_CSO_002_BASE,CSO_002,CSO-002,Sheger Women and Girls Advancement Association,Baseline,2026-03-05,COH_BASE_2026,Addis Ababa,Women and girls,CCA_01_GOV,Internal Governance and Leadership,CPA_GOV_005,Leadership accountability,4,Strong,Low,Leadership demonstrates strong mission commitment and is highly trusted by staff and community facilitators.,Women-led leadership is a major organizational strength.,Accountability routines could be better documented for succession and learning.,Leadership accountability is strong but not always captured in reusable records.,Leaders can document accountability actions and follow-up commitments using a simple checklist.,Leadership reflection workshop,High,TLG_EXEC_LEADER,Skill,Not required,Course-addressable,Light-touch documentation exercise,Low,Keep leadership reflections internal unless summarized safely.,TRUE,Leadership accountability is a relative strength.,Baseline leadership accountability score.,Accountability checklist; leadership follow-up notes.,Leadership accountability self-check,No,5,Use leadership strength as foundation for broader governance and safeguarding improvements.,Responsible Leadership Documentation for CSOs,Synthetic validated baseline record.,Complete
AD_CSO_002_CPA_GOV_008,ASM_CSO_002_BASE,CSO_002,CSO-002,Sheger Women and Girls Advancement Association,Baseline,2026-03-05,COH_BASE_2026,Addis Ababa,Women and girls,CCA_01_GOV,Internal Governance and Leadership,CPA_GOV_008,Internal policies,3,Developing,Moderate,"Core policies exist, but staff and volunteers do not always know which policy applies to routine field or safeguarding situations.",Policy documents are available and management is committed to safer practice.,Policy orientation needs to be practical and role-specific.,Policies are not consistently translated into daily staff and volunteer decisions.,Staff can match common situations to relevant policies and required actions.,Policy file review and staff discussion,Medium,TLG_HR_ADMIN,Knowledge,Not required,Course-addressable,Policy-use orientation plus scenario practice,Moderate,Do not upload full internal policies or sensitive staff records.,TRUE,Internal policy use needs practical staff orientation.,Baseline policy-use score.,Policy-use worksheet; improved staff orientation completion.,Policy-use scenario worksheet,Yes,3,Provide practical policy-use orientation for staff and volunteers.,Applying Internal Policies in CSO Field Practice,Synthetic validated baseline record.,Complete
AD_CSO_002_CPA_ACC_001,ASM_CSO_002_BASE,CSO_002,CSO-002,Sheger Women and Girls Advancement Association,Baseline,2026-03-05,COH_BASE_2026,Addis Ababa,Women and girls,CCA_02_ACC,Transparency and Accountability,CPA_ACC_001,Public information sharing,3,Developing,Moderate,"Information is shared with women’s groups through meetings, but written community-facing information is not standardized.",Field facilitators communicate well with women and girls groups.,Plain-language and consistent information-sharing templates are needed.,Community information sharing depends on facilitator practice rather than a standard process.,Staff can prepare safe and accessible project information notes for women and community stakeholders.,Community meeting notes and staff discussion,Medium,TLG_PROGRAM_MANAGER,Skill,Not required,Course-addressable,Accountability communication course plus template,Moderate,"Avoid exposing personal stories, survivor information, or confidential support details.",TRUE,Public information sharing is developing but needs a standard format.,Baseline information-sharing score.,Project information note; community feedback on clarity.,Draft project information-sharing notice,Yes,3,Introduce a plain-language project information-sharing template.,Sharing Safe and Clear Project Information with Communities,Synthetic validated baseline record.,Complete
AD_CSO_002_CPA_ACC_004,ASM_CSO_002_BASE,CSO_002,CSO-002,Sheger Women and Girls Advancement Association,Baseline,2026-03-05,COH_BASE_2026,Addis Ababa,Women and girls,CCA_02_ACC,Transparency and Accountability,CPA_ACC_004,Community feedback,3,Developing,Moderate,"Feedback from women and girls is collected through group discussions, but categorization and response tracking are inconsistent.",Community trust and facilitator access are strong.,"Feedback themes, response actions, and closure status need stronger documentation.",Feedback is collected but not consistently converted into tracked response actions.,"Staff can categorize feedback and identify response, referral, or learning actions.",Feedback summaries and facilitator discussion,High,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Feedback categorization course plus log template,High,Use aggregated or anonymized feedback only; do not upload sensitive personal disclosures.,FALSE,Feedback systems need strengthening through safe internal records.,Baseline feedback categorization score.,Feedback log; closure tracker; response action evidence.,Redacted feedback categorization log,Yes,2,Train staff on safe feedback categorization and response tracking.,Categorizing Feedback Safely in Women and Girls Programs,Synthetic validated baseline record.,Complete
AD_CSO_002_CPA_ACC_005,ASM_CSO_002_BASE,CSO_002,CSO-002,Sheger Women and Girls Advancement Association,Baseline,2026-03-05,COH_BASE_2026,Addis Ababa,Women and girls,CCA_02_ACC,Transparency and Accountability,CPA_ACC_005,Complaints handling,2,Weak,High,"Staff and volunteers are not fully confident distinguishing routine complaints, safeguarding concerns, and referral-sensitive disclosures.",Staff recognize that complaint handling must be careful and survivor-centered.,Safe complaint classification and escalation practice require urgent strengthening.,Complaint handling may create risk if sensitive concerns are misclassified or over-recorded.,Staff can classify complaint types and select safe escalation pathways using approved fictional scenarios.,Safeguarding checklist review and staff discussion,Medium,TLG_SAFEGUARDING,Skill,Yes,Partly course-addressable,Safeguarding-informed course plus specialist review of complaint pathway,High,"Never upload real GBV, child protection, safeguarding, or survivor-related information.",FALSE,Complaint handling is a sensitive high-priority internal capacity gap.,Baseline complaint handling score.,Scenario completion; escalation checklist; specialist review follow-up.,Complaint classification and escalation worksheet,Yes,1,Provide safe complaint classification training and review the escalation protocol.,Safe Complaint Handling in Women and Girls Programs,Synthetic validated baseline record.,Complete
